,phrase,count,count_no_rt,date,freq,freq_no_rt,odds,odds_no_rt,rank,rank_no_rt
863,in the open,37.0,35.0,2011-03-13,6.770878910955732e-07,8.407533620946252e-07,1476913.1351351351,1189409.457142857,103972.0,70358.5
864,in the open,57.0,49.0,2011-03-14,9.42329905732292e-07,1.05296789530972e-06,1061199.4736842106,949696.5714285715,66423.0,52042.0
865,in the open,42.0,38.0,2011-03-16,6.868206332103581e-07,8.069607071507103e-07,1455984.2142857143,1239217.7105263157,98482.0,72350.0
866,in the open,51.0,44.0,2011-03-17,8.611527606987171e-07,9.568806942012855e-07,1161234.156862745,1045062.3636363638,73704.5,58072.5
867,in the open,40.0,34.0,2011-03-18,6.877564192347176e-07,7.525174586263687e-07,1454003.1500000001,1328872.823529412,96099.5,77777.0
868,in the open,35.0,32.0,2011-03-19,6.417457243920308e-07,7.674358732383001e-07,1558249.5714285714,1303040.4687499998,108762.0,77430.0
869,in the open,50.0,48.0,2011-03-20,8.158038833570134e-07,1.0134596520704336e-06,1225784.8,986719.1041666667,82740.5,57514.5
870,in the open,43.0,41.0,2011-03-21,6.715397967133468e-07,8.216641163348129e-07,1489115.023255814,1217042.3170731708,99094.0,71287.5
871,in the open,44.0,39.0,2011-03-22,6.857339778567771e-07,7.852170606728162e-07,1458291.4545454546,1273533.2051282052,97515.5,74738.0
872,in the open,52.0,48.0,2011-03-23,7.940719717515616e-07,9.462918646420964e-07,1259331.6923076923,1056756.4166666665,80630.0,58685.0
873,in the open,42.0,38.0,2011-03-24,6.592776708963097e-07,7.660701715035565e-07,1516811.5714285714,1305363.447368421,101445.0,76399.0
874,in the open,85.0,43.0,2011-03-25,1.4152844291289578e-06,9.18375334232558e-07,706571.7529411765,1088879.4186046512,37599.5,60335.5
875,in the open,50.0,44.0,2011-03-26,8.7825539413924e-07,1.0026285045597609e-06,1138620.9600000002,997378.3863636362,74691.0,56054.5
876,in the open,43.0,36.0,2011-03-27,7.13158662975446e-07,7.750673242854558e-07,1402212.5116279067,1290210.5,95993.0,77448.5
877,in the open,42.0,39.0,2011-03-28,6.434172342768399e-07,7.74269599721676e-07,1554201.4523809522,1291539.7948717948,104957.0,75055.0
878,in the open,40.0,36.0,2011-03-29,6.027457691729926e-07,7.010218386412468e-07,1659074.275,1426489.0833333333,112685.0,84964.5
879,in the open,52.0,45.0,2011-03-30,7.916405799528441e-07,8.849677084132878e-07,1263199.5192307692,1129984.7333333332,79806.0,62917.0
880,in the open,39.0,37.0,2011-03-31,5.890440969738765e-07,7.178213864832605e-07,1697665.7692307695,1393104.2162162159,116875.5,84561.0
881,in the open,29.0,25.0,2011-04-01,4.652542958052159e-07,5.139985341995403e-07,2149362.206896552,1945530.8399999994,151875.5,124051.0
882,in the open,54.0,36.0,2011-04-02,9.350503628514879e-07,8.090683618266983e-07,1069461.1111111112,1235989.5,66330.0,72006.0
883,in the open,47.0,33.0,2011-04-03,7.754644244063337e-07,7.07848475896054e-07,1289549.8085106383,1412731.7272727275,85926.0,86244.5
884,in the open,64.0,53.0,2011-04-04,9.679805055986026e-07,1.0328198782983515e-06,1033078.65625,968223.0377358493,63135.0,52386.5
885,in the open,42.0,39.0,2011-04-05,6.480028875008668e-07,7.730891550399179e-07,1543203.0,1293511.8717948718,101220.0,74493.0
886,in the open,46.0,34.0,2011-04-06,7.089402279085631e-07,6.702859082856071e-07,1410556.1521739133,1491900.6764705884,90182.5,88139.5
887,in the open,70.0,45.0,2011-04-07,1.0806463524912788e-06,8.92651638155605e-07,925372.1142857143,1120257.8444444442,52960.5,61562.5
888,in the open,50.0,36.0,2011-04-08,8.036951588763075e-07,7.451402573366718e-07,1244252.86,1342029.222222222,77250.5,76638.0
889,in the open,34.0,30.0,2011-04-09,6.03784403435526e-07,6.888891277037865e-07,1656220.323529412,1451612.4000000001,113893.5,86680.5
890,in the open,28.0,26.0,2011-04-10,4.6465704816620027e-07,5.58956086732958e-07,2152124.8928571427,1789049.3076923077,157378.5,114298.5
891,in the open,64.0,58.0,2011-04-11,9.82806566929204e-07,1.1392388976700856e-06,1017494.2187499999,877779.0172413792,60124.5,45616.5
892,in the open,51.0,43.0,2011-04-12,7.773555653163641e-07,8.45036084121652e-07,1286412.607843137,1183381.4186046512,80079.5,66215.0
893,in the open,42.0,34.0,2011-04-13,7.071277177548877e-07,7.378403209813728e-07,1414171.6904761905,1355306.794117647,90499.0,77833.5
894,in the open,33.0,27.0,2011-04-14,5.692720506105625e-07,5.963381392739332e-07,1756629.3636363635,1676900.962962963,117532.5,101332.0
895,in the open,36.0,35.0,2011-04-15,5.642186364142664e-07,7.016019255805626e-07,1772362.5833333333,1425309.657142857,116889.5,82402.0
896,in the open,54.0,45.0,2011-04-16,9.041644155344757e-07,9.713474518901319e-07,1105993.5370370368,1029497.7333333335,67826.5,56072.0
897,in the open,39.0,37.0,2011-04-17,6.339700462482774e-07,7.74036619379584e-07,1577361.5897435897,1291928.5405405406,106743.0,75762.5
898,in the open,45.0,38.0,2011-04-18,6.731467059521067e-07,7.274335283684719e-07,1485560.2666666668,1374696.0526315789,95953.0,80549.5
899,in the open,50.0,47.0,2011-04-19,7.088878472648392e-07,8.572444810007538e-07,1410660.38,1166528.3617021276,89875.0,64869.5
900,in the open,47.0,39.0,2011-04-20,6.866698563211993e-07,7.326402306276305e-07,1456303.914893617,1364926.41025641,93539.0,78684.0
901,in the open,52.0,46.0,2011-04-21,7.873770259040529e-07,8.952247621348885e-07,1270039.5961538462,1117037.9130434783,79071.5,61694.5
902,in the open,50.0,45.0,2011-04-22,7.635507504390568e-07,8.858442792845749e-07,1309670.6400000001,1128866.5777777778,82784.0,63314.5
903,in the open,37.0,34.0,2011-04-23,6.148224350434697e-07,7.29573403839307e-07,1626485.8648648649,1370664.0000000002,109663.5,80636.0
904,in the open,45.0,39.0,2011-04-24,7.182919018573832e-07,8.070562041390313e-07,1392191.6666666665,1239071.0769230768,93448.5,73481.0
905,in the open,52.0,47.0,2011-04-25,7.508045809590703e-07,8.76245450072196e-07,1331904.5,1141232.7446808512,87231.5,65154.5
906,in the open,55.0,48.0,2011-04-26,8.077481434239366e-07,9.112716269674664e-07,1238009.6545454545,1097367.6458333333,77667.5,60705.5
907,in the open,52.0,41.0,2011-04-27,7.070770443929348e-07,7.231249594675231e-07,1414273.0384615385,1382886.8536585367,91039.0,80269.5
908,in the open,41.0,37.0,2011-04-28,5.728866658029585e-07,6.698672683354122e-07,1745545.9512195121,1492833.0540540542,116414.0,88436.0
909,in the open,92.0,50.0,2011-04-29,1.3456387708484972e-06,9.540209416373683e-07,743141.4891304347,1048195.0199999999,41643.0,58620.5
910,in the open,34.0,29.0,2011-04-30,5.833828007631745e-07,6.423708001271007e-07,1714140.3529411764,1556733.275862069,118670.0,95822.5
911,in the open,56.0,43.0,2011-05-01,8.514327149519432e-07,8.667178258621181e-07,1174490.9285714284,1153778.046511628,77431.5,66907.0
912,in the open,64.0,53.0,2011-05-02,8.622556791796673e-07,9.685887402545808e-07,1159748.8125,1032429.924528302,77038.0,58703.5
913,in the open,60.0,50.0,2011-05-03,8.662895130889849e-07,9.378012510681322e-07,1154348.5,1066324.02,71489.5,58731.0
914,in the open,50.0,41.0,2011-05-04,7.239307889733644e-07,7.665774906448565e-07,1381347.5199999998,1304499.5609756098,90032.0,76385.5
915,in the open,33.0,29.0,2011-05-05,4.959885647281309e-07,5.59361604073171e-07,2016175.5151515151,1787752.3103448274,138757.5,110441.0
916,in the open,49.0,40.0,2011-05-06,7.611442626545438e-07,7.967162860241742e-07,1313811.387755102,1255151.95,81821.5,71152.5
917,in the open,50.0,40.0,2011-05-07,8.10033371430823e-07,8.399348890873328e-07,1234517.0399999998,1190568.475,80012.0,68993.0
918,in the open,49.0,44.0,2011-05-08,7.467959406001558e-07,8.77830704762391e-07,1339053.8775510204,1139171.8181818184,90758.5,66946.5
919,in the open,67.0,58.0,2011-05-09,9.78036839786632e-07,1.0920868946428186e-06,1022456.3731343284,915678.051724138,60996.5,49095.5
920,in the open,60.0,55.0,2011-05-10,8.816378291749123e-07,1.0423723013857657e-06,1134252.5999999999,959350.1272727273,68301.0,51226.5
921,in the open,50.0,41.0,2011-05-11,7.155883508742644e-07,7.593065049973479e-07,1397451.48,1316991.2195121953,89082.0,76130.0
922,in the open,72.0,65.0,2011-05-12,1.0320811236404804e-06,1.1998993782841362e-06,968916.0833333333,833403.2153846154,57102.5,43571.5
923,in the open,57.0,51.0,2011-05-13,9.049254089830231e-07,1.038180175192294e-06,1105063.4561403508,963223.9411764704,65678.0,50851.0
924,in the open,43.0,36.0,2011-05-14,6.771653969867968e-07,7.367502829121086e-07,1476744.0930232555,1357312.0,99784.0,80744.0
925,in the open,47.0,42.0,2011-05-15,6.896096875195099e-07,8.078094555981665e-07,1450095.6382978724,1237915.6904761908,98435.5,72872.5
926,in the open,53.0,48.0,2011-05-16,7.365345878101608e-07,8.729643380973423e-07,1357709.4905660376,1145522.1666666665,87578.5,64524.5
927,in the open,62.0,49.0,2011-05-17,8.749711771087445e-07,8.965113249780552e-07,1142894.7903225806,1115434.8775510204,69404.5,62007.0
928,in the open,70.0,53.0,2011-05-18,9.472873432274971e-07,9.266201463724149e-07,1055645.9,1079190.8679245284,62508.0,59040.5
929,in the open,53.0,47.0,2011-05-19,7.448191015688449e-07,8.520611231666681e-07,1342607.8867924528,1173624.7234042555,84792.0,66121.5
930,in the open,55.0,50.0,2011-05-20,7.849245618993506e-07,9.266115326627321e-07,1274007.781818182,1079200.9000000001,80610.0,60043.5
931,in the open,50.0,40.0,2011-05-21,7.620826915199919e-07,8.019328345565049e-07,1312193.56,1246987.2249999999,88054.5,73850.5
932,in the open,69.0,56.0,2011-05-22,9.891322746808285e-07,1.0517030753751086e-06,1010987.1304347826,950838.7142857143,63822.0,52679.5
933,in the open,76.0,65.0,2011-05-23,1.037254255871272e-06,1.1512255353725646e-06,964083.7763157894,868639.5230769231,57530.5,45913.5
934,in the open,63.0,53.0,2011-05-24,8.239354449979213e-07,9.019207013961615e-07,1213687.3174603174,1108744.9245283017,75344.5,61711.5
935,in the open,65.0,55.0,2011-05-25,8.985304989866094e-07,9.76559396233453e-07,1112928.2769230772,1024003.2545454545,67402.0,56302.5
936,in the open,54.0,48.0,2011-05-26,7.40071711852476e-07,8.512777359587591e-07,1351220.4074074074,1174704.75,85939.0,65816.5
937,in the open,44.0,29.0,2011-05-27,6.423223198509975e-07,5.492889057354323e-07,1556850.772727273,1820535.5862068967,103249.5,112306.0
938,in the open,44.0,40.0,2011-05-28,7.002894519124124e-07,8.371810523323969e-07,1427980.9545454548,1194484.75,97112.5,68910.5
939,in the open,37.0,33.0,2011-05-29,5.801617666621989e-07,6.819518951133186e-07,1723657.189189189,1466379.090909091,123189.0,89894.0
940,in the open,54.0,45.0,2011-05-30,7.810901093177556e-07,8.57867534615098e-07,1280262.0185185184,1165681.1333333333,85069.5,68361.5
941,in the open,45.0,41.0,2011-05-31,6.070969143611285e-07,7.22903364693763e-07,1647183.4666666666,1383310.7560975607,110446.5,81222.5
942,in the open,64.0,55.0,2011-06-01,8.444852113815758e-07,9.480456504320572e-07,1184153.359375,1054801.5272727273,73997.0,58364.5
943,in the open,58.0,55.0,2011-06-02,7.715922200569305e-07,9.546441450259976e-07,1296021.3620689656,1047510.7454545455,82762.0,57491.5
944,in the open,67.0,51.0,2011-06-04,1.0301156461636395e-06,1.027384304138308e-06,970764.7910447761,973345.6078431373,59060.0,53632.5
945,in the open,43.0,36.0,2011-06-05,6.143968147840218e-07,6.768216739958308e-07,1627612.604651163,1477494.0555555555,113545.0,89422.5
946,in the open,68.0,60.0,2011-06-06,8.843561647174222e-07,1.0248322315475882e-06,1130766.1323529412,975769.4666666667,69105.0,52214.0
947,in the open,81.0,64.0,2011-06-07,1.0526373653749908e-06,1.0846465818930625e-06,949994.7777777779,921959.296875,54676.0,48431.0
948,in the open,48.0,43.0,2011-06-08,6.278738636987347e-07,7.362658299079706e-07,1592676.5833333335,1358205.093023256,103062.0,77673.0
949,in the open,63.0,49.0,2011-06-09,8.088674676817003e-07,8.232201715285071e-07,1236296.4761904762,1214741.857142857,76050.0,68865.0
950,in the open,51.0,47.0,2011-06-10,6.967029516394302e-07,8.39093936369793e-07,1435331.9411764706,1191761.6808510637,91421.0,65977.5
951,in the open,71.0,42.0,2011-06-11,1.100331819783005e-06,8.513322884107852e-07,908816.7605633804,1174629.4761904762,54724.5,67102.0
952,in the open,56.0,48.0,2011-06-12,7.675888776426458e-07,8.709436592897436e-07,1302780.732142857,1148179.8958333335,86312.0,66140.5
953,in the open,57.0,50.0,2011-06-13,7.492431264238413e-07,8.65771452059066e-07,1334680.245614035,1155039.24,87693.0,65704.0
954,in the open,55.0,47.0,2011-06-14,7.225657547974425e-07,8.083409503702391e-07,1383957.0909090908,1237101.744680851,90504.0,71546.0
955,in the open,78.0,57.0,2011-06-15,9.904034477010606e-07,9.458702830506867e-07,1009689.5384615381,1057227.4210526315,60349.5,58738.0
956,in the open,88.0,63.0,2011-06-16,1.1203629751967043e-06,1.053271355503057e-06,892567.875,949422.9523809523,51319.0,50883.5
957,in the open,75.0,62.0,2011-06-17,9.936968089003649e-07,1.0693651648157335e-06,1006343.1733333332,935134.2580645161,59290.5,49510.0
958,in the open,48.0,40.0,2011-06-18,7.367860416621194e-07,7.984616359045681e-07,1357246.125,1252408.325,90108.5,73101.5
959,in the open,47.0,44.0,2011-06-19,6.65335778050666e-07,8.231915202592485e-07,1503000.4893617025,1214784.1363636362,104622.0,71830.0
960,in the open,91.0,40.0,2011-06-20,1.1699188911945862e-06,6.792207490527928e-07,854760.1098901099,1472275.4,49487.0,87524.5
961,in the open,150.0,67.0,2011-06-21,1.8594520522065709e-06,1.0884660709042394e-06,537792.84,918724.0895522388,26552.0,48865.5
962,in the open,65.0,53.0,2011-06-22,7.94882006675468e-07,8.523483128778316e-07,1258048.353846154,1173229.283018868,79331.5,65847.0
963,in the open,51.0,44.0,2011-06-23,6.259798502486816e-07,7.079842521775544e-07,1597495.5098039214,1412460.7954545454,105459.0,82313.0
964,in the open,63.0,52.0,2011-06-24,8.06924539683172e-07,8.738522664686113e-07,1239273.253968254,1144358.1923076925,77628.0,63450.0
965,in the open,46.0,39.0,2011-06-25,6.741884504160996e-07,7.492432067271128e-07,1483264.804347826,1334680.1025641025,100196.5,78742.0
966,in the open,45.0,40.0,2011-06-26,5.596034227335037e-07,6.617239636352244e-07,1786979.7777777773,1511204.1499999997,124158.5,92082.5
967,in the open,49.0,45.0,2011-06-27,6.390662641940367e-07,7.738447224847516e-07,1564782.9591836734,1292248.9111111108,105521.5,75084.5
968,in the open,56.0,51.0,2011-06-28,6.888019232727303e-07,8.274667160031526e-07,1451796.1785714284,1208507.8235294118,96247.0,69531.5
969,in the open,131.0,65.0,2011-06-29,1.618844936836934e-06,1.059037840334437e-06,617724.3893129771,944253.3230769231,32263.0,50447.0
970,in the open,87.0,55.0,2011-06-30,1.0948722676707476e-06,9.079755848997122e-07,913348.551724138,1101351.2,53491.0,61632.5
971,in the open,56.0,49.0,2011-07-01,7.417294582596118e-07,8.412416486379139e-07,1348200.4642857143,1188719.081632653,86154.5,67681.0
972,in the open,42.0,36.0,2011-07-02,6.49977604402614e-07,7.238856880741581e-07,1538514.5476190476,1381433.5833333335,104776.0,82050.5
973,in the open,49.0,38.0,2011-07-03,7.375061824465974e-07,7.521002101486741e-07,1355920.8367346937,1329610.0526315789,91292.5,79069.0
974,in the open,57.0,47.0,2011-07-04,8.23310169959096e-07,8.907463076243923e-07,1214609.0701754387,1122654.1063829786,79232.0,64135.5
975,in the open,69.0,58.0,2011-07-05,8.595303869777708e-07,9.601265089174395e-07,1163426.0,1041529.4137931038,75164.0,58492.5
976,in the open,73.0,65.0,2011-07-06,8.914720900604672e-07,1.0519789601618478e-06,1121740.1095890412,950589.3538461541,70077.5,50840.5
977,in the open,86.0,63.0,2011-07-07,1.053755873264585e-06,1.0229231226511127e-06,948986.4069767442,977590.5714285715,57390.5,53243.0
978,in the open,56.0,46.0,2011-07-08,6.832691304375411e-07,7.3630440591271e-07,1463552.142857143,1358133.9347826089,96989.0,79023.0
979,in the open,43.0,40.0,2011-07-09,6.016901476246777e-07,7.306640046141431e-07,1661985.0,1368618.1250000002,117138.0,81187.5
980,in the open,65.0,56.0,2011-07-10,8.62605725934342e-07,9.755673342148744e-07,1159278.1846153848,1025044.5714285716,75579.5,58046.0
981,in the open,71.0,62.0,2011-07-11,8.439819085464533e-07,9.636786860869062e-07,1184859.5211267606,1037690.2741935482,76121.0,58780.0
982,in the open,69.0,58.0,2011-07-12,8.026522328546242e-07,8.865384004566713e-07,1245869.579710145,1127982.724137931,79434.5,63549.0
983,in the open,82.0,73.0,2011-07-13,9.4027129555957e-07,1.1024420072086116e-06,1063522.8414634147,907077.1917808219,65007.5,48053.5
984,in the open,83.0,69.0,2011-07-14,9.530318901119786e-07,1.0331200933533305e-06,1049282.831325301,967941.6811594203,64752.0,53479.0
985,in the open,69.0,62.0,2011-07-15,8.389081413579184e-07,9.792787151054563e-07,1192025.6231884058,1021159.7419354839,75736.5,55870.5
986,in the open,48.0,42.0,2011-07-16,6.660784176618907e-07,7.609668504178151e-07,1501324.7291666667,1314117.6904761905,103004.0,76951.0
987,in the open,61.0,55.0,2011-07-17,7.773953516575274e-07,9.205874023840502e-07,1286346.7704918033,1086262.9636363636,87084.0,61579.5
988,in the open,61.0,53.0,2011-07-18,7.625777352678889e-07,8.651013370728778e-07,1311341.7213114754,1155933.9433962267,86990.5,66947.0
989,in the open,72.0,66.0,2011-07-19,8.029690315253338e-07,9.665014266512917e-07,1245378.0416666665,1034659.621212121,80686.0,57903.5
990,in the open,96.0,77.0,2011-07-20,1.0678836743634678e-06,1.1226216440374088e-06,936431.5833333334,890772.0649350649,54482.0,46989.5
991,in the open,85.0,65.0,2011-07-21,9.465332961906244e-07,9.460396176358204e-07,1056486.8705882353,1057038.1846153846,63733.5,58293.0
992,in the open,51.0,38.0,2011-07-22,5.90732826658313e-07,5.757623650536122e-07,1692812.6470588234,1736827.657894737,114453.5,105582.0
993,in the open,61.0,50.0,2011-07-23,7.712490784679812e-07,8.487016079042366e-07,1296597.9836065574,1178270.4199999997,88460.5,69156.5
994,in the open,41.0,37.0,2011-07-24,5.21476772871262e-07,6.241562819853737e-07,1917630.9512195126,1602162.8378378379,139259.0,99173.5
995,in the open,70.0,59.0,2011-07-25,7.749099136782459e-07,8.667394806179718e-07,1290472.5857142857,1153749.220338983,84505.5,65831.5
996,in the open,63.0,51.0,2011-07-26,6.88922041712983e-07,7.3974032387746e-07,1451543.0476190476,1351825.7254901961,97193.0,79258.0
997,in the open,73.0,69.0,2011-07-27,8.171497936092304e-07,1.0193312327329536e-06,1223765.8356164384,981035.3768115942,77996.5,52657.0
998,in the open,77.0,70.0,2011-07-28,8.578095358920656e-07,1.0251011690649128e-06,1165759.948051948,975513.4714285714,72865.5,52061.0
999,in the open,79.0,62.0,2011-07-29,9.053985085175535e-07,9.342867317541035e-07,1104486.0253164559,1070335.2258064516,68724.0,58748.0
1000,in the open,66.0,54.0,2011-07-30,8.842540756174696e-07,9.503707757184985e-07,1130896.6818181819,1052220.9074074072,71765.0,58370.0
1001,in the open,68.0,60.0,2011-07-31,8.585253824102465e-07,1.010874345993782e-06,1164787.9264705884,989242.6333333333,75964.5,54557.5
1002,in the open,65.0,56.0,2011-08-01,7.509612072387668e-07,8.57516760701036e-07,1331626.707692308,1166157.964285714,87737.0,66141.0
